"Player Name","City, State","Position","Composite Rating","Star Rating","University","Conference","Class","Latitude","Longitude"
"Orion Peters","Inglewood, CA","WR",0.8444,"3","Washington State","Pac 12",2021,33.9562003,-118.353132
"Francisco Mauigoa","Pago Pago, AS","LB",0.8431,"3","Washington State","Pac 12",2021,-14.2754786,-170.7048298
"Sam Carrell","Albuquerque, NM","DL",0.8406,"3","Washington State","Pac 12",2021,35.0841034,-106.650985
"Brock Dieu","QUEEN CREEK, AZ","IOL",0.8364,"3","Washington State","Pac 12",2021,33.2483858,-111.6341585
"Josh Meredith","Chula Vista, CA","WR",0.8361,"3","Washington State","Pac 12",2021,32.6400541,-117.0841955
"Lawrence Falatea","Sandy, UT","LB",0.8336,"3","Washington State","Pac 12",2021,40.5664878,-111.838904
"Adrian Shepherd","McKinney, TX","S",0.8315,"3","Washington State","Pac 12",2021,33.1976496,-96.6154471
"Christian Hilborn","Salt Lake City, UT","OT",0.8302,"3","Washington State","Pac 12",2021,40.7596198,-111.8867975
"Ryan Kershaw","Yakima, WA","LB",0.8261,"3","Washington State","Pac 12",2021,46.601557,-120.510842
"De'Zhaun Stribling","Kapolei, HI","WR",0.8204,"3","Washington State","Pac 12",2021,21.3340079,-158.077849
"Nick Haberer","Australia, AUST","P",0.7986,"3","Washington State","Pac 12",2021,-37.9872428,145.215905
"JC Latham","Bradenton, FL","OT",0.9989,"5","Alabama","SEC",2021,27.4989278,-82.5748194
"Tommy Brockermeyer","Fort Worth, TX","OT",0.9978,"5","Alabama","SEC",2021,32.753177,-97.3327459
"Dallas Turner","Fort Lauderdale, FL","Edge",0.995,"5","Alabama","SEC",2021,26.1223084,-80.1433786
"Kool-Aid McKinstry","Pinson, AL","CB",0.9906,"5","Alabama","SEC",2021,33.706205,-86.6700789599277
"Damon Payne","Belleville, MI","DL",0.9872,"5","Alabama","SEC",2021,38.5200504,-89.9839935
"Ja'Corey Brooks","Bradenton, FL","WR",0.9862,"5","Alabama","SEC",2021,27.4989278,-82.5748194
"Camar Wheaton","Garland, TX","RB",0.9834,"5","Alabama","SEC",2021,32.912624,-96.6388833
"Agiye Hall","Valrico, FL","WR",0.9788,"4","Alabama","SEC",2021,27.9484265,-82.2362154522052
"JoJo Earle","Aledo, TX","WR",0.9762,"4","Alabama","SEC",2021,32.69900905,-97.6039662977449
"Terrion Arnold","Tallahassee, FL","S",0.9745,"4","Alabama","SEC",2021,30.4380832,-84.2809332
"Deontae Lawson","Mobile, AL","LB",0.9744,"4","Alabama","SEC",2021,30.6943566,-88.0430541
"Terrence Ferguson","Fort Valley, GA","IOL",0.9719,"4","Alabama","SEC",2021,32.5537585,-83.8874084
"Keanu Koht","Vero Beach, FL","Edge",0.9716,"4","Alabama","SEC",2021,27.6387163,-80.3975399
"Christian Leary","Orlando, FL","WR",0.9672,"4","Alabama","SEC",2021,28.5421109,-81.3790304
"Jalen Milroe","Katy, TX","QB",0.9631,"4","Alabama","SEC",2021,29.7857853,-95.8243956
"Monkell Goodwine","Upper Marlboro, MD","DL",0.9595,"4","Alabama","SEC",2021,38.8139804,-76.7575894
"Kadarius Calloway","Philadelphia, MS","ATH",0.9393,"4","Alabama","SEC",2021,32.7703841,-89.1153488
"Kendrick Blackshire","Duncanville, TX","LB",0.9278,"4","Alabama","SEC",2021,32.6518004,-96.9083366
"Kaine Williams","Marrero, LA","S",0.9253,"4","Alabama","SEC",2021,29.8835055,-90.1184486264149
"James Brockermeyer","Fort Worth, TX","IOL",0.9224,"4","Alabama","SEC",2021,32.753177,-97.3327459
"Ian Jackson","Prattville, AL","LB",0.9127,"4","Alabama","SEC",2021,32.4640245,-86.4596966
"Jaeden Roberts","Houston, TX","IOL",0.9084,"4","Alabama","SEC",2021,29.7589382,-95.3676974
"Devonta Smith","Cincinnati, OH","CB",0.9075,"4","Alabama","SEC",2021,39.1014537,-84.5124602
"Tim Keenan","Birmingham, AL","DL",0.8891,"3","Alabama","SEC",2021,33.5206824,-86.8024326
"Khyree Jackson","Scooba, MS","CB",0.8885,"3","Alabama","SEC",2021,32.8290581,-88.4767398
"Anquin Barnes","Montgomery, AL","DL",0.881,"3","Alabama","SEC",2021,32.3669656,-86.3006485
"Robbie Ouzts","Rock Hill, SC","TE",0.8689,"3","Alabama","SEC",2021,34.9248667,-81.0250784
"Ketron Jackson","Royse City, TX","WR",0.929,"4","Arkansas","SEC",2021,32.9761045,-96.331334
"AJ Green","Tulsa, OK","ATH",0.9235,"4","Arkansas","SEC",2021,36.1556805,-95.9929113
"Raheim Sanders","ROCKLEDGE, FL","ATH",0.9031,"4","Arkansas","SEC",2021,28.3137515,-80.7242189017856
"Terry Wells","Wynne, AR","OT",0.8863,"3","Arkansas","SEC",2021,35.224533,-90.7867798
"Javion Hunt","Oklahoma City, OK","RB",0.8777,"3","Arkansas","SEC",2021,35.4729886,-97.5170536
"Cameron Ball","Atlanta, GA","OT",0.8776,"3","Arkansas","SEC",2021,33.7489924,-84.3902644
"Jalen Williams","Ellisville, MS","DL",0.8764,"3","Arkansas","SEC",2021,31.6047734,-89.195641
"Keuan Parker","Tulsa, OK","CB",0.8755,"3","Arkansas","SEC",2021,36.1556805,-95.9929113
"Cole Carson","Bogata, TX","OT",0.8742,"3","Arkansas","SEC",2021,33.4711597,-95.2144967
"Bryce Stephens","Oklahoma City, OK","WR",0.8721,"3","Arkansas","SEC",2021,35.4729886,-97.5170536
"Jayden Johnson","Cedartown, GA","ATH",0.8714,"3","Arkansas","SEC",2021,34.0124425,-85.2559398
"Jaedon Wilson","DeSoto, TX","WR",0.8647,"3","Arkansas","SEC",2021,32.6060798,-96.8656805467914
"Lucas Coley","San Antonio, TX","QB",0.8643,"3","Arkansas","SEC",2021,29.4246002,-98.4951405
"Solomon Wright","Vian, OK","DL",0.8619,"3","Arkansas","SEC",2021,35.4984281,-94.9696749
"Christopher Paul Jr.","Cordele, GA","LB",0.8614,"3","Arkansas","SEC",2021,31.9635074,-83.7823938
"Chase Lowery","Frisco, TX","CB",0.8586,"3","Arkansas","SEC",2021,33.1506744,-96.8236116
"Marco Avant","Jonesboro, AR","LB",0.8573,"3","Arkansas","SEC",2021,35.8428646,-90.7034522
"Jermaine Hamilton-Jordan","Kansas City, MO","LB",0.856,"3","Arkansas","SEC",2021,39.100105,-94.5781416
"Erin Outley","Little Rock, AR","TE",0.8538,"3","Arkansas","SEC",2021,34.7464809,-92.2895948
"Devon Manuel","Arnaudville, LA","OT",0.8519,"3","Arkansas","SEC",2021,30.3976485,-91.9316052
"Landon Rogers","Little Rock, AR","QB",0.8506,"3","Arkansas","SEC",2021,34.7464809,-92.2895948
"Cameron Little","Moore, OK","K",0.8338,"3","Arkansas","SEC",2021,35.3395135,-97.4867045
"Dylan Brooks","Roanoke, AL","Edge",0.9659,"4","Auburn","SEC",2021,33.149662,-85.3690365482326
"Lee Hunter","Eight Mile, AL","DL",0.9633,"4","Auburn","SEC",2021,30.7635213,-88.126946
"Ahmari Harvey","Tallahassee, FL","S",0.9174,"4","Auburn","SEC",2021,30.4380832,-84.2809332
"Dematrius Davis","Houston, TX","QB",0.9148,"4","Auburn","SEC",2021,29.7589382,-95.3676974
"Marquis Robinson","Milton, FL","DL",0.8958,"4","Auburn","SEC",2021,30.6324149,-87.0396881
"Tar'varish Dawson","Lehigh Acres, FL","ATH",0.8918,"4","Auburn","SEC",2021,26.6091509,-81.652407
"Hal Presley","Arlington, TX","WR",0.8884,"3","Auburn","SEC",2021,32.701939,-97.105623790337
"Tobechi Okoli","Kansas City, MO","DL",0.8756,"3","Auburn","SEC",2021,39.100105,-94.5781416
"Landen King","Humble, TX","TE",0.8709,"3","Auburn","SEC",2021,29.9988312,-95.2621553
"Colby Smith","West End, NC","OT",0.8694,"3","Auburn","SEC",2021,-28.7384092,24.7495768
"Juwon Gaston","Montgomery, AL","S",0.8694,"3","Auburn","SEC",2021,32.3669656,-86.3006485
"Garner Langlo","Ocala, FL","IOL",0.8688,"3","Auburn","SEC",2021,29.1871986,-82.1400923
"Ian Mathews","Columbus, GA","DL",0.8668,"3","Auburn","SEC",2021,32.4610708,-84.9880449
"Jarquez Hunter","Philadelphia, MS","RB",0.8647,"3","Auburn","SEC",2021,32.7703841,-89.1153488
"Joko Willis","Independence, KS","LB",0.8623,"3","Auburn","SEC",2021,37.2242358,-95.7083131
"Ro Torrence","Hutchinson, KS","CB",0.8578,"3","Auburn","SEC",2021,38.0608444,-97.9297743
"Kamal Hadden","Independence, KS","CB",0.856,"3","Auburn","SEC",2021,37.2242358,-95.7083131
"Armani Diamond","Eight Mile, AL","CB",0.841,"3","Auburn","SEC",2021,30.7635213,-88.126946
"Cayden Bridges","Magee, MS","S",0.828,"3","Auburn","SEC",2021,31.8737712,-89.7336852
"Jason Marshall","Miami, FL","CB",0.9855,"5","Florida","SEC",2021,25.7741728,-80.19362
"Jeremiah Williams","Birmingham, AL","Edge",0.9679,"4","Florida","SEC",2021,33.5206824,-86.8024326
"Tyreak Sapp","Fort Lauderdale, FL","DL",0.9578,"4","Florida","SEC",2021,26.1223084,-80.1433786
"Corey Collier","Miami, FL","S",0.9525,"4","Florida","SEC",2021,25.7741728,-80.19362
"Carlos Del Rio-Wilson","Cartersville, GA","QB",0.9357,"4","Florida","SEC",2021,34.1650972,-84.7999383
"Marcus Burke","Jacksonville, FL","WR",0.9245,"4","Florida","SEC",2021,30.3321838,-81.655651
"Donovan McMillon","Canonsburg, PA","S",0.9195,"4","Florida","SEC",2021,40.2625702,-80.1872797
"Yousef Mugharbil","Murphy, NC","IOL",0.9056,"4","Florida","SEC",2021,35.0875836,-84.0346315
"Daejon Reynolds","Loganville, GA","WR",0.903,"4","Florida","SEC",2021,33.8389977,-83.9007382
"Diwun Black","Perkinston, MS","LB",0.9017,"4","Florida","SEC",2021,30.7821343,-89.1381045
"Chief Borders","Franklin, GA","LB",0.8988,"4","Florida","SEC",2021,34.3678642,-83.2156575
"Gage Wilcox","Tampa, FL","TE",0.8985,"4","Florida","SEC",2021,27.9477595,-82.458444
"Justus Boone","Sumter, SC","DL",0.895,"4","Florida","SEC",2021,33.9204354,-80.3414693
"Desmond Watson","Seffner, FL","DL",0.8891,"3","Florida","SEC",2021,27.998541,-82.2748840022563
"Nick Elksnis","Jacksonville, FL","TE",0.8877,"3","Florida","SEC",2021,30.3321838,-81.655651
"Jordan Young","Tampa, FL","CB",0.8872,"3","Florida","SEC",2021,27.9477595,-82.458444
"Christopher Thomas","Fort Myers, FL","DL",0.8817,"3","Florida","SEC",2021,26.640628,-81.8723084
"Dakota Mitchell","Winter Park, FL","S",0.8809,"3","Florida","SEC",2021,28.5977707,-81.3510264
"Austin Barber","Jacksonville, FL","OT",0.8727,"3","Florida","SEC",2021,30.3321838,-81.655651
"Jake Slaughter","Ocala, FL","IOL",0.8654,"3","Florida","SEC",2021,29.1871986,-82.1400923
"Jalen Kitna","Burleson, TX","QB",0.8609,"3","Florida","SEC",2021,30.4764878,-96.6353488
"Rocco Underwood","Lake Mary, FL","TE",0.8117,"3","Florida","SEC",2021,28.756618,-81.3388838221417
"Amarius Mims","Cochran, GA","OT",0.9956,"5","Georgia","SEC",2021,32.3868278,-83.3546098
"Brock Vandagriff","Bogart, GA","QB",0.9908,"5","Georgia","SEC",2021,33.949281,-83.534608
"Xavian Sorey","Bradenton, FL","LB",0.9864,"5","Georgia","SEC",2021,27.4989278,-82.5748194
"Smael Mondon","Dallas, GA","LB",0.9834,"5","Georgia","SEC",2021,33.9237141,-84.8407732
"Micah Morris","Kingsland, GA","OT",0.9698,"4","Georgia","SEC",2021,30.7999563,-81.6898261
"Nyland Green","Covington, GA","CB",0.9683,"4","Georgia","SEC",2021,33.5967815,-83.8601827
"David Daniel","Woodstock, GA","ATH",0.9584,"4","Georgia","SEC",2021,34.1014112,-84.5192192
"Dylan Fairchild","Cumming, GA","IOL",0.9582,"4","Georgia","SEC",2021,34.2073196,-84.1401926
"Brock Bowers","Napa, CA","TE",0.9532,"4","Georgia","SEC",2021,38.2429746,-122.2774936
"Lovasea Carroll","Bradenton, FL","RB",0.9474,"4","Georgia","SEC",2021,27.4989278,-82.5748194
"Jonathan Jefferson","Douglasville, GA","DL",0.9407,"4","Georgia","SEC",2021,33.7514966,-84.7477136
"Tyrion Ingram-Dawkins","Gaffney, SC","DL",0.9356,"4","Georgia","SEC",2021,35.0717945,-81.6498195
"Jamon Dumas-Johnson","Baltimore, MD","LB",0.9215,"4","Georgia","SEC",2021,39.2908816,-76.610759
"Kamari Lassiter","Tuscaloosa, AL","CB",0.9095,"4","Georgia","SEC",2021,33.2095614,-87.5675258
"Chaz Chambliss","Carrollton, GA","LB",0.8914,"4","Georgia","SEC",2021,33.5801103,-85.0766113
"Adonai Mitchell","Antioch, TN","WR",0.8883,"3","Georgia","SEC",2021,35.756467,-84.2179718
"Jared Wilson","Clemmons, NC","IOL",0.8856,"3","Georgia","SEC",2021,36.0215258,-80.3819984
"Marlin Dean","Bradenton, FL","DL",0.8776,"3","Georgia","SEC",2021,27.4989278,-82.5748194
"Javon Bullard","Milledgeville, GA","CB",0.8688,"3","Georgia","SEC",2021,33.0801429,-83.2320991
"Jackson Meeks","Phenix City, AL","WR",0.868,"3","Georgia","SEC",2021,32.4709761,-85.0007653
"Jager Burton","Lexington, KY","IOL",0.9388,"4","Kentucky","SEC",2021,38.0464066,-84.4970393
"Trevin Wallace","Jesup, GA","LB",0.938,"4","Kentucky","SEC",2021,31.6074365,-81.8853924
"Dekel Crowdus","Lexington, KY","WR",0.9011,"4","Kentucky","SEC",2021,38.0464066,-84.4970393
"Chris Lewis","Pleasant Grove, AL","WR",0.8929,"4","Kentucky","SEC",2021,33.4909405,-86.9702714
"Jordan Dingle","Bowling Green, KY","TE",0.8784,"3","Kentucky","SEC",2021,36.9903199,-86.4436018
"Chauncey Magwood","Leesburg, GA","WR",0.8742,"3","Kentucky","SEC",2021,31.7324556,-84.1711966
"Martez Thrower","Rochelle, GA","LB",0.8696,"3","Kentucky","SEC",2021,31.9510105,-83.4562744
"Jamarius Dinkins","Columbus, OH","DL",0.8667,"3","Kentucky","SEC",2021,39.9622601,-83.0007065
"Jordan Lovett","Radcliff, KY","S",0.866,"3","Kentucky","SEC",2021,37.8403456,-85.9491298
"David Wohlabaugh","Stow, OH","OT",0.8626,"3","Kentucky","SEC",2021,41.1596261,-81.4406258
"Kahlil Saunders","Huntsville, AL","DL",0.8605,"3","Kentucky","SEC",2021,34.729847,-86.5859011
"Paul Rodriguez","Mason, OH","OT",0.8593,"3","Kentucky","SEC",2021,39.3600586,-84.309939
"La'Vell Wright","Radcliff, KY","RB",0.8593,"3","Kentucky","SEC",2021,37.8403456,-85.9491298
"Adrian Huey","Nashville, TN","CB",0.8581,"3","Kentucky","SEC",2021,36.1622767,-86.7742984
"Kaiya Sheron","Somerset, KY","QB",0.8564,"3","Kentucky","SEC",2021,37.0920222,-84.6041084
"Maxwell Hairston","West Bloomfield, MI","CB",0.8551,"3","Kentucky","SEC",2021,42.89903415,-77.5167981958466
"Devonte Ross","Cartersville, GA","ATH",0.8477,"3","Kentucky","SEC",2021,34.1650972,-84.7999383
"Wilson Berry","Australia, AUST","P",0.7986,"3","Kentucky","SEC",2021,-37.9872428,145.215905
"Maason Smith","Houma, LA","DL",0.9898,"5","LSU","SEC",2021,29.5957696,-90.7195348
"Sage Ryan","Lafayette, LA","S",0.9851,"5","LSU","SEC",2021,30.2240897,-92.0198427
"Derrick Davis Jr.","Monroeville, PA","S",0.9706,"4","LSU","SEC",2021,40.4211798,-79.7881025
"Deion Smith","Jackson, MS","WR",0.9691,"4","LSU","SEC",2021,32.2990021,-90.1847691
"Chris Hilton","Zachary, LA","WR",0.9647,"4","LSU","SEC",2021,30.6485191,-91.1564961
"Garrett Nussmeier","Flower Mound, TX","QB",0.9624,"4","LSU","SEC",2021,33.0283854,-97.0867203
"Brian Thomas Jr.","Walker, LA","WR",0.96,"4","LSU","SEC",2021,33.7804491,-87.2767248
"Garrett Dellinger","Clarkston, MI","OT",0.9595,"4","LSU","SEC",2021,33.8095487,-84.2396434
"Armoni Goodwin","Trussville, AL","RB",0.9584,"4","LSU","SEC",2021,33.6196266,-86.6084342
"Landon Jackson","Texarkana, TX","Edge",0.9435,"4","LSU","SEC",2021,33.44628645,-94.0763806749353
"Corey Kiner","Cincinnati, OH","RB",0.9317,"4","LSU","SEC",2021,39.1014537,-84.5124602
"Bryce Langston","Ocala, FL","DL",0.9316,"4","LSU","SEC",2021,29.1871986,-82.1400923
"Saivion Jones","Saint James, LA","Edge",0.9292,"4","LSU","SEC",2021,48.5232,-1.32375
"Damarius McGhee","Pensacola, FL","CB",0.9231,"4","LSU","SEC",2021,30.421309,-87.2169149
"Greg Penn III","Hyattsville, MD","LB",0.9173,"4","LSU","SEC",2021,38.9529442,-76.9408647
"Zavier Carter","Atlanta, GA","LB",0.9165,"4","LSU","SEC",2021,33.7489924,-84.3902644
"Malik Nabers","Youngsville, LA","WR",0.9071,"4","LSU","SEC",2021,30.0996471,-91.9901206
"Jack Bech","Lafayette, LA","WR",0.8925,"4","LSU","SEC",2021,30.2240897,-92.0198427
"Kimo Makaneole","Niceville, FL","IOL",0.883,"3","LSU","SEC",2021,30.5168639,-86.482172
"Matthew Langlois","New Roads, LA","S",0.8801,"3","LSU","SEC",2021,30.7015741,-91.4362242
"Navonteque Strong","Perkinston, MS","LB",0.8669,"3","LSU","SEC",2021,30.7821343,-89.1381045
"Jalen Shead","Olive Branch, MS","TE",0.8559,"3","LSU","SEC",2021,34.9617605,-89.8295315
"Peyton Todd","West Monroe, LA","P",0.8351,"3","LSU","SEC",2021,32.5184775,-92.1476353
"Tywone Malone","Oradell, NJ","DL",0.9707,"4","Ole Miss","SEC",2021,40.9543943,-74.0308504
"Bralon Brown","Fort Lauderdale, FL","WR",0.925,"4","Ole Miss","SEC",2021,26.1223084,-80.1433786
"Luke Altmyer","Starkville, MS","QB",0.9219,"4","Ole Miss","SEC",2021,33.4503998,-88.8183872
"Hudson Wolfe","Savannah, TN","TE",0.9151,"4","Ole Miss","SEC",2021,35.2248034,-88.2492037
"Tysheem Johnson","Philadelphia, PA","S",0.9071,"4","Ole Miss","SEC",2021,39.9527237,-75.1635262
"Dink Jackson","Melbourne, FL","S",0.8972,"4","Ole Miss","SEC",2021,28.106471,-80.6371513
"Markevious Brown","Bradenton, FL","CB",0.8938,"4","Ole Miss","SEC",2021,27.4989278,-82.5748194
"MJ Daniels","Lucedale, MS","ATH",0.8888,"3","Ole Miss","SEC",2021,30.9251869,-88.5900235
"Kyndrich Breedlove","Nashville, TN","ATH",0.885,"3","Ole Miss","SEC",2021,36.1622767,-86.7742984
"Isaiah Iton","Hutchinson, KS","DL",0.8829,"3","Ole Miss","SEC",2021,38.0608444,-97.9297743
"JJ Henry","McKinney, TX","WR",0.8804,"3","Ole Miss","SEC",2021,33.1976496,-96.6154471
"Jamond Gordon","Scooba, MS","DL",0.8776,"3","Ole Miss","SEC",2021,32.8290581,-88.4767398
"Brandon Buckhaulter","Flowood, MS","WR",0.8743,"3","Ole Miss","SEC",2021,32.3092741,-90.1389076
"Jayden Williams","Conway, AR","OT",0.8715,"3","Ole Miss","SEC",2021,35.2521996,-92.6888936
"Qua Davis","Fulton, MS","WR",0.8659,"3","Ole Miss","SEC",2021,34.2739933,-88.4092133
"Demarcus Smith","Birmingham, AL","DL",0.8647,"3","Ole Miss","SEC",2021,33.5206824,-86.8024326
"Demarko Williams","Atlanta, GA","CB",0.8634,"3","Ole Miss","SEC",2021,33.7489924,-84.3902644
"Jibran Hawkins","Lawrenceville, GA","DL",0.8626,"3","Ole Miss","SEC",2021,33.9562149,-83.9879625
"Cedrick Nicely","Gainesville, GA","OT",0.8626,"3","Ole Miss","SEC",2021,34.2978794,-83.8240663
"Taleeq Robbins","Philadelphia, PA","DL",0.8586,"3","Ole Miss","SEC",2021,39.9527237,-75.1635262
"Erick Cade","Denton, TX","OT",0.858,"3","Ole Miss","SEC",2021,33.1838787,-97.1413417
"Elijah Sabbatini","Biloxi, MS","S",0.8519,"3","Ole Miss","SEC",2021,30.374673,-88.8459433348286
"Trey Washington","Trussville, AL","CB",0.8498,"3","Ole Miss","SEC",2021,33.6196266,-86.6084342
"Micah Pettus","Madison, AL","OT",0.8444,"3","Ole Miss","SEC",2021,34.7736807,-86.5675095
"Caden Costa","Mandeville, LA","K",0.8175,"3","Ole Miss","SEC",2021,30.3582305,-90.0657477
"Sawyer Robertson","Lubbock, TX","QB",0.9393,"4","Mississippi State","SEC",2021,33.5635206,-101.879336
"John Lewis","Madison, MS","LB",0.91,"4","Mississippi State","SEC",2021,32.4618086,-90.1153638
"Theodore Knox","The Woodlands, TX","WR",0.9079,"4","Mississippi State","SEC",2021,30.1734194,-95.504686
"Antonio Harmon","Kosciusko, MS","WR",0.9014,"4","Mississippi State","SEC",2021,33.0576295,-89.5875764
"Ke'Travion Hargrove","Ruston, LA","RB",0.896,"4","Mississippi State","SEC",2021,32.5232053,-92.637927
"Deonte Anderson","Fort Meade, FL","Edge",0.8833,"3","Mississippi State","SEC",2021,27.7522526,-81.8017491
"Jacobi Moore","Gulfport, MS","WR",0.8722,"3","Mississippi State","SEC",2021,30.3674198,-89.0928155
"Simeon Price","Pensacola, FL","ATH",0.8722,"3","Mississippi State","SEC",2021,30.421309,-87.2169149
"RaRa Thomas","Eufaula, AL","WR",0.8626,"3","Mississippi State","SEC",2021,31.8912717,-85.1454876
"DeShawn Page","Scooba, MS","LB",0.8614,"3","Mississippi State","SEC",2021,32.8290581,-88.4767398
"Canon Boone","Dickinson, TX","OT",0.8552,"3","Mississippi State","SEC",2021,29.4607876,-95.0513173
"Ty Cooper","Louisville, MS","Edge",0.8498,"3","Mississippi State","SEC",2021,33.1237377,-89.0550624
"Nic Mitchell","Jacksonville, FL","LB",0.849,"3","Mississippi State","SEC",2021,30.3321838,-81.655651
"Timar Rogers","Deland, FL","LB",0.8485,"3","Mississippi State","SEC",2021,29.0283213,-81.3031098
"Corey Ellington","Lexington, MS","S",0.8484,"3","Mississippi State","SEC",2021,33.1131834,-90.0531408
"Albert Reese","Clearwater, FL","OT",0.8471,"3","Mississippi State","SEC",2021,27.9658533,-82.8001026
"Gabe Cavazos","Lake Cormorant, MS","OT",0.8443,"3","Mississippi State","SEC",2021,34.9042635,-90.2145395
"Daniel Greek","Argyle, TX","QB",0.8431,"3","Mississippi State","SEC",2021,33.108831,-97.1801272490427
"Jay Hampton","Amory, MS","CB",0.8416,"3","Mississippi State","SEC",2021,33.9869898,-88.4856105
"Tre'von Marshall","Locust Grove, GA","Edge",0.8368,"3","Mississippi State","SEC",2021,33.3459495,-84.109083
"Carson Williams","Perkinston, MS","OT",0.8344,"3","Mississippi State","SEC",2021,30.7821343,-89.1381045
"Nick Jones","Scooba, MS","OT",0.8331,"3","Mississippi State","SEC",2021,32.8290581,-88.4767398
"William Hardrick","Adamsville, AL","CB",0.7831,"2","Mississippi State","SEC",2021,33.6009389,-86.9561059
"Travion Ford","Saint Louis, MO","Edge",0.9177,"4","Missouri","SEC",2021,38.6264256,-90.1995853
"Dominic Lovett","East Saint Louis, IL","WR",0.8946,"4","Missouri","SEC",2021,38.6244952,-90.1509429
"Tyler Macon","East Saint Louis, IL","QB",0.8875,"3","Missouri","SEC",2021,38.6244952,-90.1509429
"Connor Tollison","Jackson, MO","OT",0.8863,"3","Missouri","SEC",2021,39.03540865,-94.358353577368
"Jadarrius Perkins","Perkinston, MS","CB",0.886,"3","Missouri","SEC",2021,30.7821343,-89.1381045
"Kyran Montgomery","Indianapolis, IN","Edge",0.8838,"3","Missouri","SEC",2021,39.7683331,-86.1583502
"Daylan Carnell","Indianapolis, IN","CB",0.8795,"3","Missouri","SEC",2021,39.7683331,-86.1583502
"Dameon Wilson","Kings Mountain, NC","LB",0.8782,"3","Missouri","SEC",2021,35.2450607,-81.3410516
"Arden Walker","Englewood, CO","DL",0.8709,"3","Missouri","SEC",2021,39.6482059,-104.9879641
"Mekhi Wingo","Saint Louis, MO","DL",0.8701,"3","Missouri","SEC",2021,38.6264256,-90.1995853
"Daniel Robledo","Monterey Park, CA","Edge",0.869,"3","Missouri","SEC",2021,34.051522,-118.129807
"J'Marion Gooch","Gallatin, TN","OT",0.8689,"3","Missouri","SEC",2021,36.3883031,-86.4475898
"Davion Sistrunk","Melbourne, FL","CB",0.8647,"3","Missouri","SEC",2021,28.106471,-80.6371513
"Tyler Hibbler","Saint Louis, MO","S",0.8646,"3","Missouri","SEC",2021,38.6264256,-90.1995853
"Taj Butts","Saint Louis, MO","RB",0.8633,"3","Missouri","SEC",2021,38.6264256,-90.1995853
"Zachary Lovett","ROCKLEDGE, FL","LB",0.8613,"3","Missouri","SEC",2021,28.3137515,-80.7242189017856
"BJ Harris","Chattanooga, TN","RB",0.8601,"3","Missouri","SEC",2021,35.0457219,-85.3094883
"Jonathan Jones","McKinney, TX","DL",0.8573,"3","Missouri","SEC",2021,33.1976496,-96.6154471
"Ryan Hoerstkamp","Washington, MO","TE",0.8572,"3","Missouri","SEC",2021,37.9559513,-90.879099
"Gavin McKay","Memphis, TN","TE",0.8519,"3","Missouri","SEC",2021,35.1490215,-90.0516285
"Ben Langston","Brenham, TX","S",0.8506,"3","Missouri","SEC",2021,30.1668828,-96.3977442
"Darius Jackson","Red Oak, TX","CB",0.8506,"3","Missouri","SEC",2021,32.5117104,-96.8083633287005
"Zxaequan Reeves","Cocoa, FL","CB",0.841,"3","Missouri","SEC",2021,28.3553873,-80.7318827
"Realus George","Independence, KS","DL",0.815,"3","Missouri","SEC",2021,37.2242358,-95.7083131
"Bam Martin-Scott","Dodge City, KS","LB",0.885,"3","South Carolina","SEC",2021,37.7527982,-100.0170787
"Colten Gauthier","Dacula, GA","QB",0.8695,"3","South Carolina","SEC",2021,33.9887165,-83.8979573
"T.J. Sanders","Marion, SC","DL",0.8668,"3","South Carolina","SEC",2021,34.178216,-79.4006069
"O'Mega Blake","Rock Hill, SC","WR",0.8647,"3","South Carolina","SEC",2021,34.9248667,-81.0250784
"Juju McDowell","Leesburg, GA","RB",0.8626,"3","South Carolina","SEC",2021,31.7324556,-84.1711966
"Kolbe Fields","Metairie, LA","LB",0.8614,"3","South Carolina","SEC",2021,29.9899926,-90.1505426
"Sam Reynolds","Alabaster, AL","WR",0.8573,"3","South Carolina","SEC",2021,33.2442813,-86.8163773
"Nick Barrett","Goldsboro, NC","DL",0.8506,"3","South Carolina","SEC",2021,35.3848841,-77.9927651
"La'Dareyen Craig","Mobile, AL","CB",0.8477,"3","South Carolina","SEC",2021,30.6943566,-88.0430541
"JonDarius Morgan","Birmingham, AL","OT",0.8452,"3","South Carolina","SEC",2021,33.5206824,-86.8024326
"Marcellas Dial","Milledgeville, GA","CB",0.8399,"3","South Carolina","SEC",2021,33.0801429,-83.2320991
"Jordan Davis","Fairburn, GA","OT",0.8356,"3","South Carolina","SEC",2021,33.5670562,-84.5810418
"Isaiah Norris","Milledgeville, GA","CB",0.8175,"3","South Carolina","SEC",2021,33.0801429,-83.2320991
"Aaron Willis","Colonial Heights, VA","LB",0.9392,"4","Tennessee","SEC",2021,37.2555718,-77.4112016
"Kaemen Marley","Ramseur, NC","ATH",0.9337,"4","Tennessee","SEC",2021,35.7334711,-79.6525267
"Kaidon Salter","Cedar Hill, TX","QB",0.9333,"4","Tennessee","SEC",2021,32.5888072,-96.9553675
"Julian Nixon","Roswell, GA","WR",0.8964,"4","Tennessee","SEC",2021,34.02332,-84.360022
"Walker Merrill","Brentwood, TN","WR",0.8925,"4","Tennessee","SEC",2021,36.0325687,-86.7825235
"Tiyon Evans","Hutchinson, KS","RB",0.8919,"4","Tennessee","SEC",2021,38.0608444,-97.9297743
